,STATION,DATE,CLDD,HTDD,TAVG,TMAX,TMIN,dt,doy
3537,USW00093738,1979-09-08,,,,76,57,1979-09-08,251
3538,USW00093738,1979-09-09,,,,74,50,1979-09-09,252
3539,USW00093738,1979-09-10,,,,76,47,1979-09-10,253
3540,USW00093738,1979-09-11,,,,83,54,1979-09-11,254
3541,USW00093738,1979-09-12,,,,78,62,1979-09-12,255
3542,USW00093738,1979-09-13,,,,77,54,1979-09-13,256
3543,USW00093738,1979-09-14,,,,85,64,1979-09-14,257
3544,USW00093738,1979-09-15,,,,74,52,1979-09-15,258
3545,USW00093738,1979-09-16,,,,73,46,1979-09-16,259
3546,USW00093738,1979-09-17,,,,77,45,1979-09-17,260
3547,USW00093738,1979-09-18,,,,80,50,1979-09-18,261
3548,USW00093738,1979-09-19,,,,75,48,1979-09-19,262
3549,USW00093738,1979-09-20,,,,68,40,1979-09-20,263
3550,USW00093738,1979-09-21,,,,72,58,1979-09-21,264
3551,USW00093738,1979-09-22,,,,70,60,1979-09-22,265
3552,USW00093738,1979-09-23,,,,71,50,1979-09-23,266
3553,USW00093738,1979-09-24,,,,67,45,1979-09-24,267
3554,USW00093738,1979-09-25,,,,68,52,1979-09-25,268
3555,USW00093738,1979-09-26,,,,78,49,1979-09-26,269
3556,USW00093738,1979-09-27,,,,76,54,1979-09-27,270
3557,USW00093738,1979-09-28,,,,70,60,1979-09-28,271
3558,USW00093738,1979-09-29,,,,80,65,1979-09-29,272
3559,USW00093738,1979-09-30,,,,71,62,1979-09-30,273
3560,USW00093738,1979-10-01,,,,72,62,1979-10-01,274
3561,USW00093738,1979-10-02,,,,75,62,1979-10-02,275
3562,USW00093738,1979-10-03,,,,74,53,1979-10-03,276
3563,USW00093738,1979-10-04,,,,74,49,1979-10-04,277
3564,USW00093738,1979-10-05,,,,66,45,1979-10-05,278
3565,USW00093738,1979-10-06,,,,66,38,1979-10-06,279
3566,USW00093738,1979-10-07,,,,62,47,1979-10-07,280
3567,USW00093738,1979-10-08,,,,68,39,1979-10-08,281
3568,USW00093738,1979-10-09,,,,69,44,1979-10-09,282
3569,USW00093738,1979-10-10,,,,44,32,1979-10-10,283
3570,USW00093738,1979-10-11,,,,54,38,1979-10-11,284
3571,USW00093738,1979-10-12,,,,59,46,1979-10-12,285
3572,USW00093738,1979-10-13,,,,54,41,1979-10-13,286
3573,USW00093738,1979-10-14,,,,56,34,1979-10-14,287
3574,USW00093738,1979-10-15,,,,64,30,1979-10-15,288
3575,USW00093738,1979-10-16,,,,68,43,1979-10-16,289
3576,USW00093738,1979-10-17,,,,73,43,1979-10-17,290
3577,USW00093738,1979-10-18,,,,76,44,1979-10-18,291
3578,USW00093738,1979-10-19,,,,77,46,1979-10-19,292
3579,USW00093738,1979-10-20,,,,82,52,1979-10-20,293
3580,USW00093738,1979-10-21,,,,86,60,1979-10-21,294
3581,USW00093738,1979-10-22,,,,85,54,1979-10-22,295
3582,USW00093738,1979-10-23,,,,79,46,1979-10-23,296
3583,USW00093738,1979-10-24,,,,55,39,1979-10-24,297
3584,USW00093738,1979-10-25,,,,56,41,1979-10-25,298
3585,USW00093738,1979-10-26,,,,54,32,1979-10-26,299
3586,USW00093738,1979-10-27,,,,53,24,1979-10-27,300
3587,USW00093738,1979-10-28,,,,54,42,1979-10-28,301
3588,USW00093738,1979-10-29,,,,69,37,1979-10-29,302
3589,USW00093738,1979-10-30,,,,64,33,1979-10-30,303
3590,USW00093738,1979-10-31,,,,61,37,1979-10-31,304
3591,USW00093738,1979-11-01,,,,70,33,1979-11-01,305
3592,USW00093738,1979-11-02,,,,70,48,1979-11-02,306
3593,USW00093738,1979-11-03,,,,59,35,1979-11-03,307
3594,USW00093738,1979-11-04,,,,59,29,1979-11-04,308
3595,USW00093738,1979-11-05,,,,58,26,1979-11-05,309
3596,USW00093738,1979-11-06,,,,62,29,1979-11-06,310
3597,USW00093738,1979-11-07,,,,58,35,1979-11-07,311
3598,USW00093738,1979-11-08,,,,55,29,1979-11-08,312
3599,USW00093738,1979-11-09,,,,66,42,1979-11-09,313
3600,USW00093738,1979-11-10,,,,63,54,1979-11-10,314
3601,USW00093738,1979-11-11,,,,54,45,1979-11-11,315
3602,USW00093738,1979-11-12,,,,48,42,1979-11-12,316
3603,USW00093738,1979-11-13,,,,49,43,1979-11-13,317
3604,USW00093738,1979-11-14,,,,49,33,1979-11-14,318
3605,USW00093738,1979-11-15,,,,50,29,1979-11-15,319
3606,USW00093738,1979-11-16,,,,55,30,1979-11-16,320
3607,USW00093738,1979-11-17,,,,67,29,1979-11-17,321
3608,USW00093738,1979-11-18,,,,74,32,1979-11-18,322
3609,USW00093738,1979-11-19,,,,72,32,1979-11-19,323
3610,USW00093738,1979-11-20,,,,75,37,1979-11-20,324
3611,USW00093738,1979-11-21,,,,73,34,1979-11-21,325
3612,USW00093738,1979-11-22,,,,73,37,1979-11-22,326
3613,USW00093738,1979-11-23,,,,69,45,1979-11-23,327
3614,USW00093738,1979-11-24,,,,74,62,1979-11-24,328
3615,USW00093738,1979-11-25,,,,77,58,1979-11-25,329
3616,USW00093738,1979-11-26,,,,73,44,1979-11-26,330
3617,USW00093738,1979-11-27,,,,64,38,1979-11-27,331
3618,USW00093738,1979-11-28,,,,64,39,1979-11-28,332
3619,USW00093738,1979-11-29,,,,42,25,1979-11-29,333
3620,USW00093738,1979-11-30,,,,40,21,1979-11-30,334
3621,USW00093738,1979-12-01,,,,46,21,1979-12-01,335
3622,USW00093738,1979-12-02,,,,41,21,1979-12-02,336
3623,USW00093738,1979-12-03,,,,45,23,1979-12-03,337
3624,USW00093738,1979-12-04,,,,56,24,1979-12-04,338
3625,USW00093738,1979-12-05,,,,60,23,1979-12-05,339
3626,USW00093738,1979-12-06,,,,55,41,1979-12-06,340
3627,USW00093738,1979-12-07,,,,56,34,1979-12-07,341
3628,USW00093738,1979-12-08,,,,50,24,1979-12-08,342
3629,USW00093738,1979-12-09,,,,45,25,1979-12-09,343
3630,USW00093738,1979-12-10,,,,61,25,1979-12-10,344
3631,USW00093738,1979-12-11,,,,71,38,1979-12-11,345
3632,USW00093738,1979-12-12,,,,72,45,1979-12-12,346
3633,USW00093738,1979-12-13,,,,60,40,1979-12-13,347
3634,USW00093738,1979-12-14,,,,44,25,1979-12-14,348
3635,USW00093738,1979-12-15,,,,43,18,1979-12-15,349
3636,USW00093738,1979-12-16,,,,53,32,1979-12-16,350
3637,USW00093738,1979-12-17,,,,50,21,1979-12-17,351
3638,USW00093738,1979-12-18,,,,33,16,1979-12-18,352
3639,USW00093738,1979-12-19,,,,37,27,1979-12-19,353
3640,USW00093738,1979-12-20,,,,33,28,1979-12-20,354
3641,USW00093738,1979-12-21,,,,39,28,1979-12-21,355
3642,USW00093738,1979-12-22,,,,45,29,1979-12-22,356
3643,USW00093738,1979-12-23,,,,58,38,1979-12-23,357
3644,USW00093738,1979-12-24,,,,61,42,1979-12-24,358
3645,USW00093738,1979-12-25,,,,61,43,1979-12-25,359
3646,USW00093738,1979-12-26,,,,48,35,1979-12-26,360
3647,USW00093738,1979-12-27,,,,46,33,1979-12-27,361
3648,USW00093738,1979-12-28,,,,50,30,1979-12-28,362
3649,USW00093738,1979-12-29,,,,59,28,1979-12-29,363
3650,USW00093738,1979-12-30,,,,60,19,1979-12-30,364
3651,USW00093738,1979-12-31,,,,50,20,1979-12-31,365
3652,USW00093738,1980-01-01,,,,46,21,1980-01-01,1
0,USW00093738,1980-01-01,,,,46,21,1980-01-01,1
1,USW00093738,1980-01-02,,,,41,20,1980-01-02,2
2,USW00093738,1980-01-03,,,,43,28,1980-01-03,3
3,USW00093738,1980-01-04,,,,33,27,1980-01-04,4
4,USW00093738,1980-01-05,,,,29,22,1980-01-05,5
5,USW00093738,1980-01-06,,,,34,14,1980-01-06,6
6,USW00093738,1980-01-07,,,,40,25,1980-01-07,7
7,USW00093738,1980-01-08,,,,39,30,1980-01-08,8
8,USW00093738,1980-01-09,,,,39,22,1980-01-09,9
9,USW00093738,1980-01-10,,,,36,13,1980-01-10,10
10,USW00093738,1980-01-11,,,,49,34,1980-01-11,11
11,USW00093738,1980-01-12,,,,47,28,1980-01-12,12
12,USW00093738,1980-01-13,,,,35,24,1980-01-13,13
13,USW00093738,1980-01-14,,,,41,32,1980-01-14,14
14,USW00093738,1980-01-15,,,,50,31,1980-01-15,15
15,USW00093738,1980-01-16,,,,57,29,1980-01-16,16
16,USW00093738,1980-01-17,,,,44,28,1980-01-17,17
17,USW00093738,1980-01-18,,,,44,40,1980-01-18,18
18,USW00093738,1980-01-19,,,,47,32,1980-01-19,19
19,USW00093738,1980-01-20,,,,47,28,1980-01-20,20
20,USW00093738,1980-01-21,,,,47,21,1980-01-21,21
21,USW00093738,1980-01-22,,,,44,26,1980-01-22,22
22,USW00093738,1980-01-23,,,,42,24,1980-01-23,23
23,USW00093738,1980-01-24,,,,31,13,1980-01-24,24
24,USW00093738,1980-01-25,,,,41,23,1980-01-25,25
25,USW00093738,1980-01-26,,,,42,25,1980-01-26,26
26,USW00093738,1980-01-27,,,,37,21,1980-01-27,27
27,USW00093738,1980-01-28,,,,41,28,1980-01-28,28
28,USW00093738,1980-01-29,,,,37,21,1980-01-29,29
29,USW00093738,1980-01-30,,,,31,17,1980-01-30,30
30,USW00093738,1980-01-31,,,,28,17,1980-01-31,31
31,USW00093738,1980-02-01,,,,28,14,1980-02-01,32
32,USW00093738,1980-02-02,,,,29,14,1980-02-02,33
33,USW00093738,1980-02-03,,,,32,15,1980-02-03,34
34,USW00093738,1980-02-04,,,,35,21,1980-02-04,35
35,USW00093738,1980-02-05,,,,39,16,1980-02-05,36
36,USW00093738,1980-02-06,,,,31,20,1980-02-06,37
37,USW00093738,1980-02-07,,,,40,16,1980-02-07,38
38,USW00093738,1980-02-08,,,,41,23,1980-02-08,39
39,USW00093738,1980-02-09,,,,35,28,1980-02-09,40
40,USW00093738,1980-02-10,,,,36,16,1980-02-10,41
41,USW00093738,1980-02-11,,,,41,9,1980-02-11,42
42,USW00093738,1980-02-12,,,,37,20,1980-02-12,43
43,USW00093738,1980-02-13,,,,41,10,1980-02-13,44
44,USW00093738,1980-02-14,,,,58,13,1980-02-14,45
45,USW00093738,1980-02-15,,,,45,28,1980-02-15,46
46,USW00093738,1980-02-16,,,,43,24,1980-02-16,47
47,USW00093738,1980-02-17,,,,32,16,1980-02-17,48
48,USW00093738,1980-02-18,,,,42,9,1980-02-18,49
49,USW00093738,1980-02-19,,,,55,18,1980-02-19,50
50,USW00093738,1980-02-20,,,,61,22,1980-02-20,51
51,USW00093738,1980-02-21,,,,62,37,1980-02-21,52
52,USW00093738,1980-02-22,,,,47,39,1980-02-22,53
53,USW00093738,1980-02-23,,,,58,33,1980-02-23,54
54,USW00093738,1980-02-24,,,,58,33,1980-02-24,55
55,USW00093738,1980-02-25,,,,44,32,1980-02-25,56
56,USW00093738,1980-02-26,,,,36,22,1980-02-26,57
57,USW00093738,1980-02-27,,,,41,25,1980-02-27,58
58,USW00093738,1980-02-28,,,,31,19,1980-02-28,59
59,USW00093738,1980-02-29,,,,26,3,1980-02-29,60
60,USW00093738,1980-03-01,,,,18,11,1980-03-01,61
61,USW00093738,1980-03-02,,,,23,12,1980-03-02,62
62,USW00093738,1980-03-03,,,,36,12,1980-03-03,63
63,USW00093738,1980-03-04,,,,51,6,1980-03-04,64
64,USW00093738,1980-03-05,,,,57,37,1980-03-05,65
65,USW00093738,1980-03-06,,,,49,36,1980-03-06,66
66,USW00093738,1980-03-07,,,,65,36,1980-03-07,67
67,USW00093738,1980-03-08,,,,73,50,1980-03-08,68
68,USW00093738,1980-03-09,,,,56,31,1980-03-09,69
69,USW00093738,1980-03-10,,,,65,25,1980-03-10,70
70,USW00093738,1980-03-11,,,,52,32,1980-03-11,71
71,USW00093738,1980-03-12,,,,38,25,1980-03-12,72
72,USW00093738,1980-03-13,,,,34,28,1980-03-13,73
73,USW00093738,1980-03-14,,,,42,30,1980-03-14,74
74,USW00093738,1980-03-15,,,,54,29,1980-03-15,75
75,USW00093738,1980-03-16,,,,63,24,1980-03-16,76
76,USW00093738,1980-03-17,,,,65,41,1980-03-17,77
77,USW00093738,1980-03-18,,,,63,31,1980-03-18,78
78,USW00093738,1980-03-19,,,,59,25,1980-03-19,79
79,USW00093738,1980-03-20,,,,67,40,1980-03-20,80
80,USW00093738,1980-03-21,,,,66,42,1980-03-21,81
81,USW00093738,1980-03-22,,,,45,36,1980-03-22,82
82,USW00093738,1980-03-23,,,,58,29,1980-03-23,83
83,USW00093738,1980-03-24,,,,54,35,1980-03-24,84
84,USW00093738,1980-03-25,,,,56,36,1980-03-25,85
85,USW00093738,1980-03-26,,,,49,30,1980-03-26,86
86,USW00093738,1980-03-27,,,,62,25,1980-03-27,87
87,USW00093738,1980-03-28,,,,52,37,1980-03-28,88
88,USW00093738,1980-03-29,,,,58,45,1980-03-29,89
89,USW00093738,1980-03-30,,,,61,45,1980-03-30,90
90,USW00093738,1980-03-31,,,,48,37,1980-03-31,91
91,USW00093738,1980-04-01,,,,59,38,1980-04-01,92
92,USW00093738,1980-04-02,,,,73,38,1980-04-02,93
93,USW00093738,1980-04-03,,,,69,40,1980-04-03,94
94,USW00093738,1980-04-04,,,,74,49,1980-04-04,95
95,USW00093738,1980-04-05,,,,62,39,1980-04-05,96
96,USW00093738,1980-04-06,,,,69,32,1980-04-06,97
97,USW00093738,1980-04-07,,,,70,40,1980-04-07,98
98,USW00093738,1980-04-08,,,,73,52,1980-04-08,99
99,USW00093738,1980-04-09,,,,75,49,1980-04-09,100
100,USW00093738,1980-04-10,,,,68,41,1980-04-10,101
101,USW00093738,1980-04-11,,,,73,41,1980-04-11,102
102,USW00093738,1980-04-12,,,,71,46,1980-04-12,103
103,USW00093738,1980-04-13,,,,65,50,1980-04-13,104
104,USW00093738,1980-04-14,,,,70,49,1980-04-14,105
105,USW00093738,1980-04-15,,,,58,45,1980-04-15,106
106,USW00093738,1980-04-16,,,,53,35,1980-04-16,107
107,USW00093738,1980-04-17,,,,60,30,1980-04-17,108
108,USW00093738,1980-04-18,,,,69,33,1980-04-18,109
109,USW00093738,1980-04-19,,,,75,38,1980-04-19,110
110,USW00093738,1980-04-20,,,,81,44,1980-04-20,111
111,USW00093738,1980-04-21,,,,73,43,1980-04-21,112
112,USW00093738,1980-04-22,,,,77,37,1980-04-22,113
113,USW00093738,1980-04-23,,,,75,44,1980-04-23,114
114,USW00093738,1980-04-24,,,,79,46,1980-04-24,115
115,USW00093738,1980-04-25,,,,71,51,1980-04-25,116
116,USW00093738,1980-04-26,,,,53,49,1980-04-26,117
117,USW00093738,1980-04-27,,,,55,48,1980-04-27,118
118,USW00093738,1980-04-28,,,,55,52,1980-04-28,119
119,USW00093738,1980-04-29,,,,69,47,1980-04-29,120
120,USW00093738,1980-04-30,,,,64,53,1980-04-30,121
121,USW00093738,1980-05-01,,,,73,53,1980-05-01,122
122,USW00093738,1980-05-02,,,,78,55,1980-05-02,123
123,USW00093738,1980-05-03,,,,80,50,1980-05-03,124
124,USW00093738,1980-05-04,,,,82,54,1980-05-04,125
125,USW00093738,1980-05-05,,,,88,48,1980-05-05,126
126,USW00093738,1980-05-06,,,,86,51,1980-05-06,127
127,USW00093738,1980-05-07,,,,83,49,1980-05-07,128
128,USW00093738,1980-05-08,,,,60,46,1980-05-08,129
129,USW00093738,1980-05-09,,,,64,35,1980-05-09,130
130,USW00093738,1980-05-10,,,,74,34,1980-05-10,131
131,USW00093738,1980-05-11,,,,77,58,1980-05-11,132
132,USW00093738,1980-05-12,,,,88,60,1980-05-12,133
133,USW00093738,1980-05-13,,,,90,65,1980-05-13,134
134,USW00093738,1980-05-14,,,,79,51,1980-05-14,135
135,USW00093738,1980-05-15,,,,71,40,1980-05-15,136
136,USW00093738,1980-05-16,,,,74,41,1980-05-16,137
137,USW00093738,1980-05-17,,,,73,49,1980-05-17,138
138,USW00093738,1980-05-18,,,,80,57,1980-05-18,139
139,USW00093738,1980-05-19,,,,82,55,1980-05-19,140
140,USW00093738,1980-05-20,,,,70,63,1980-05-20,141
141,USW00093738,1980-05-21,,,,70,56,1980-05-21,142
142,USW00093738,1980-05-22,,,,83,52,1980-05-22,143
143,USW00093738,1980-05-23,,,,85,58,1980-05-23,144
144,USW00093738,1980-05-24,,,,85,66,1980-05-24,145
145,USW00093738,1980-05-25,,,,83,63,1980-05-25,146
146,USW00093738,1980-05-26,,,,76,50,1980-05-26,147
147,USW00093738,1980-05-27,,,,76,44,1980-05-27,148
148,USW00093738,1980-05-28,,,,83,49,1980-05-28,149
149,USW00093738,1980-05-29,,,,85,54,1980-05-29,150
150,USW00093738,1980-05-30,,,,83,58,1980-05-30,151
151,USW00093738,1980-05-31,,,,84,67,1980-05-31,152
152,USW00093738,1980-06-01,,,,89,61,1980-06-01,153
153,USW00093738,1980-06-02,,,,88,69,1980-06-02,154
154,USW00093738,1980-06-03,,,,89,67,1980-06-03,155
155,USW00093738,1980-06-04,,,,77,56,1980-06-04,156
156,USW00093738,1980-06-05,,,,78,49,1980-06-05,157
157,USW00093738,1980-06-06,,,,75,52,1980-06-06,158
158,USW00093738,1980-06-07,,,,93,66,1980-06-07,159
159,USW00093738,1980-06-08,,,,84,54,1980-06-08,160
160,USW00093738,1980-06-09,,,,79,45,1980-06-09,161
161,USW00093738,1980-06-10,,,,73,49,1980-06-10,162
162,USW00093738,1980-06-11,,,,75,44,1980-06-11,163
163,USW00093738,1980-06-12,,,,75,44,1980-06-12,164
164,USW00093738,1980-06-13,,,,80,43,1980-06-13,165
165,USW00093738,1980-06-14,,,,85,45,1980-06-14,166
166,USW00093738,1980-06-15,,,,93,62,1980-06-15,167
167,USW00093738,1980-06-16,,,,71,54,1980-06-16,168
168,USW00093738,1980-06-17,,,,75,46,1980-06-17,169
169,USW00093738,1980-06-18,,,,77,47,1980-06-18,170
170,USW00093738,1980-06-19,,,,81,50,1980-06-19,171
171,USW00093738,1980-06-20,,,,77,55,1980-06-20,172
172,USW00093738,1980-06-21,,,,82,50,1980-06-21,173
173,USW00093738,1980-06-22,,,,87,50,1980-06-22,174
174,USW00093738,1980-06-23,,,,88,58,1980-06-23,175
175,USW00093738,1980-06-24,,,,89,66,1980-06-24,176
176,USW00093738,1980-06-25,,,,85,65,1980-06-25,177
177,USW00093738,1980-06-26,,,,82,62,1980-06-26,178
178,USW00093738,1980-06-27,,,,96,58,1980-06-27,179
179,USW00093738,1980-06-28,,,,95,62,1980-06-28,180
180,USW00093738,1980-06-29,,,,95,71,1980-06-29,181
181,USW00093738,1980-06-30,,,,83,57,1980-06-30,182
182,USW00093738,1980-07-01,,,,85,50,1980-07-01,183
183,USW00093738,1980-07-02,,,,97,62,1980-07-02,184
184,USW00093738,1980-07-03,,,,83,71,1980-07-03,185
185,USW00093738,1980-07-04,,,,90,65,1980-07-04,186
186,USW00093738,1980-07-05,,,,92,68,1980-07-05,187
187,USW00093738,1980-07-06,,,,85,57,1980-07-06,188
188,USW00093738,1980-07-07,,,,85,51,1980-07-07,189
189,USW00093738,1980-07-08,,,,70,63,1980-07-08,190
190,USW00093738,1980-07-09,,,,89,58,1980-07-09,191
191,USW00093738,1980-07-10,,,,89,68,1980-07-10,192
192,USW00093738,1980-07-11,,,,91,66,1980-07-11,193
193,USW00093738,1980-07-12,,,,93,67,1980-07-12,194
194,USW00093738,1980-07-13,,,,86,60,1980-07-13,195
195,USW00093738,1980-07-14,,,,89,54,1980-07-14,196
196,USW00093738,1980-07-15,,,,93,66,1980-07-15,197
197,USW00093738,1980-07-16,,,,101,72,1980-07-16,198
198,USW00093738,1980-07-17,,,,97,69,1980-07-17,199
199,USW00093738,1980-07-18,,,,92,65,1980-07-18,200
200,USW00093738,1980-07-19,,,,95,67,1980-07-19,201
201,USW00093738,1980-07-20,,,,101,72,1980-07-20,202
202,USW00093738,1980-07-21,,,,100,71,1980-07-21,203
203,USW00093738,1980-07-22,,,,93,69,1980-07-22,204
204,USW00093738,1980-07-23,,,,81,66,1980-07-23,205
205,USW00093738,1980-07-24,,,,88,64,1980-07-24,206
206,USW00093738,1980-07-25,,,,90,58,1980-07-25,207
207,USW00093738,1980-07-26,,,,90,67,1980-07-26,208
208,USW00093738,1980-07-27,,,,88,68,1980-07-27,209
209,USW00093738,1980-07-28,,,,88,71,1980-07-28,210
210,USW00093738,1980-07-29,,,,89,69,1980-07-29,211
211,USW00093738,1980-07-30,,,,92,63,1980-07-30,212
212,USW00093738,1980-07-31,,,,92,64,1980-07-31,213
213,USW00093738,1980-08-01,,,,100,69,1980-08-01,214
214,USW00093738,1980-08-02,,,,98,64,1980-08-02,215
215,USW00093738,1980-08-03,,,,98,71,1980-08-03,216
216,USW00093738,1980-08-04,,,,94,68,1980-08-04,217
217,USW00093738,1980-08-05,,,,96,70,1980-08-05,218
218,USW00093738,1980-08-06,,,,92,67,1980-08-06,219
219,USW00093738,1980-08-07,,,,93,68,1980-08-07,220
220,USW00093738,1980-08-08,,,,98,67,1980-08-08,221
221,USW00093738,1980-08-09,,,,97,72,1980-08-09,222
222,USW00093738,1980-08-10,,,,92,72,1980-08-10,223
223,USW00093738,1980-08-11,,,,96,70,1980-08-11,224
224,USW00093738,1980-08-12,,,,90,66,1980-08-12,225
225,USW00093738,1980-08-13,,,,88,60,1980-08-13,226
226,USW00093738,1980-08-14,,,,95,59,1980-08-14,227
227,USW00093738,1980-08-15,,,,82,70,1980-08-15,228
228,USW00093738,1980-08-16,,,,80,56,1980-08-16,229
229,USW00093738,1980-08-17,,,,81,51,1980-08-17,230
230,USW00093738,1980-08-18,,,,74,62,1980-08-18,231
231,USW00093738,1980-08-19,,,,83,65,1980-08-19,232
232,USW00093738,1980-08-20,,,,82,61,1980-08-20,233
233,USW00093738,1980-08-21,,,,75,57,1980-08-21,234
234,USW00093738,1980-08-22,,,,79,55,1980-08-22,235
235,USW00093738,1980-08-23,,,,84,65,1980-08-23,236
236,USW00093738,1980-08-24,,,,91,61,1980-08-24,237
237,USW00093738,1980-08-25,,,,91,58,1980-08-25,238
238,USW00093738,1980-08-26,,,,93,58,1980-08-26,239
239,USW00093738,1980-08-27,,,,96,59,1980-08-27,240
240,USW00093738,1980-08-28,,,,94,63,1980-08-28,241
241,USW00093738,1980-08-29,,,,95,65,1980-08-29,242
242,USW00093738,1980-08-30,,,,94,66,1980-08-30,243
243,USW00093738,1980-08-31,,,,93,69,1980-08-31,244
244,USW00093738,1980-09-01,,,,98,64,1980-09-01,245
245,USW00093738,1980-09-02,,,,99,67,1980-09-02,246
246,USW00093738,1980-09-03,,,,90,62,1980-09-03,247
247,USW00093738,1980-09-04,,,,91,60,1980-09-04,248
248,USW00093738,1980-09-05,,,,91,69,1980-09-05,249
249,USW00093738,1980-09-06,,,,92,65,1980-09-06,250
250,USW00093738,1980-09-07,,,,85,60,1980-09-07,251
251,USW00093738,1980-09-08,,,,86,58,1980-09-08,252
252,USW00093738,1980-09-09,,,,91,53,1980-09-09,253
253,USW00093738,1980-09-10,,,,80,56,1980-09-10,254
254,USW00093738,1980-09-11,,,,83,44,1980-09-11,255
255,USW00093738,1980-09-12,,,,89,47,1980-09-12,256
256,USW00093738,1980-09-13,,,,92,55,1980-09-13,257
257,USW00093738,1980-09-14,,,,93,59,1980-09-14,258
258,USW00093738,1980-09-15,,,,82,58,1980-09-15,259
259,USW00093738,1980-09-16,,,,76,52,1980-09-16,260
260,USW00093738,1980-09-17,,,,88,67,1980-09-17,261
261,USW00093738,1980-09-18,,,,82,61,1980-09-18,262
262,USW00093738,1980-09-19,,,,83,57,1980-09-19,263
263,USW00093738,1980-09-20,,,,86,56,1980-09-20,264
264,USW00093738,1980-09-21,,,,90,67,1980-09-21,265
265,USW00093738,1980-09-22,,,,94,64,1980-09-22,266
266,USW00093738,1980-09-23,,,,86,68,1980-09-23,267
267,USW00093738,1980-09-24,,,,71,60,1980-09-24,268
268,USW00093738,1980-09-25,,,,70,62,1980-09-25,269
269,USW00093738,1980-09-26,,,,72,46,1980-09-26,270
270,USW00093738,1980-09-27,,,,68,40,1980-09-27,271
271,USW00093738,1980-09-28,,,,76,39,1980-09-28,272
272,USW00093738,1980-09-29,,,,76,42,1980-09-29,273
273,USW00093738,1980-09-30,,,,75,52,1980-09-30,274
274,USW00093738,1980-10-01,,,,80,53,1980-10-01,275
275,USW00093738,1980-10-02,,,,84,56,1980-10-02,276
276,USW00093738,1980-10-03,,,,60,49,1980-10-03,277
277,USW00093738,1980-10-04,,,,65,49,1980-10-04,278
278,USW00093738,1980-10-05,,,,65,48,1980-10-05,279
279,USW00093738,1980-10-06,,,,65,36,1980-10-06,280
280,USW00093738,1980-10-07,,,,70,35,1980-10-07,281
281,USW00093738,1980-10-08,,,,76,37,1980-10-08,282
282,USW00093738,1980-10-09,,,,84,45,1980-10-09,283
283,USW00093738,1980-10-10,,,,59,50,1980-10-10,284
284,USW00093738,1980-10-11,,,,78,47,1980-10-11,285
285,USW00093738,1980-10-12,,,,62,41,1980-10-12,286
286,USW00093738,1980-10-13,,,,58,31,1980-10-13,287
287,USW00093738,1980-10-14,,,,63,28,1980-10-14,288
288,USW00093738,1980-10-15,,,,76,39,1980-10-15,289
289,USW00093738,1980-10-16,,,,81,38,1980-10-16,290
290,USW00093738,1980-10-17,,,,82,48,1980-10-17,291
291,USW00093738,1980-10-18,,,,81,58,1980-10-18,292
292,USW00093738,1980-10-19,,,,72,50,1980-10-19,293
293,USW00093738,1980-10-20,,,,63,39,1980-10-20,294
294,USW00093738,1980-10-21,,,,74,40,1980-10-21,295
295,USW00093738,1980-10-22,,,,70,37,1980-10-22,296
296,USW00093738,1980-10-23,,,,56,30,1980-10-23,297
297,USW00093738,1980-10-24,,,,62,32,1980-10-24,298
298,USW00093738,1980-10-25,,,,59,43,1980-10-25,299
299,USW00093738,1980-10-26,,,,53,30,1980-10-26,300
300,USW00093738,1980-10-27,,,,54,29,1980-10-27,301
301,USW00093738,1980-10-28,,,,67,46,1980-10-28,302
302,USW00093738,1980-10-29,,,,53,37,1980-10-29,303
303,USW00093738,1980-10-30,,,,56,30,1980-10-30,304
304,USW00093738,1980-10-31,,,,67,25,1980-10-31,305
305,USW00093738,1980-11-01,,,,67,35,1980-11-01,306
306,USW00093738,1980-11-02,,,,53,28,1980-11-02,307
307,USW00093738,1980-11-03,,,,61,22,1980-11-03,308
308,USW00093738,1980-11-04,,,,55,48,1980-11-04,309
309,USW00093738,1980-11-05,,,,58,33,1980-11-05,310
310,USW00093738,1980-11-06,,,,56,24,1980-11-06,311
311,USW00093738,1980-11-07,,,,71,40,1980-11-07,312
312,USW00093738,1980-11-08,,,,73,41,1980-11-08,313
313,USW00093738,1980-11-09,,,,72,37,1980-11-09,314
314,USW00093738,1980-11-10,,,,62,36,1980-11-10,315
315,USW00093738,1980-11-11,,,,47,36,1980-11-11,316
316,USW00093738,1980-11-12,,,,52,32,1980-11-12,317
317,USW00093738,1980-11-13,,,,62,29,1980-11-13,318
318,USW00093738,1980-11-14,,,,67,43,1980-11-14,319
319,USW00093738,1980-11-15,,,,56,40,1980-11-15,320
320,USW00093738,1980-11-16,,,,48,24,1980-11-16,321
321,USW00093738,1980-11-17,,,,37,23,1980-11-17,322
322,USW00093738,1980-11-18,,,,41,32,1980-11-18,323
323,USW00093738,1980-11-19,,,,45,25,1980-11-19,324
324,USW00093738,1980-11-20,,,,49,18,1980-11-20,325
325,USW00093738,1980-11-21,,,,54,20,1980-11-21,326
326,USW00093738,1980-11-22,,,,53,23,1980-11-22,327
